,mode,hid_layer,number_of_neurons,time,loss_validate,acc_validate,acc_test,acc_validate_float
0,CrossEntropy_ReLU,1,128,321.2548806667328,"[0.12009279298150284, 0.10469772638253173, 0.09168296837275668, 0.08464969703621737, 0.08405851365165345, 0.09074556742475787, 0.09210245785941455, 0.09112818631205455, 0.09011841349550266, 0.0849992290684003, 0.07817820935181104, 0.07956582038607769, 0.07793311562317219, 0.07757255511829368, 0.07836371360107647, 0.07871218393719688, 0.07891345654580817, 0.079089234224384, 0.07934350340232386, 0.07946211769982037, 0.07950985364504709, 0.07955016429531918, 0.0797509061928047, 0.07970348575634653, 0.07976576714092488, 0.07997797686441581, 0.07993154639022479, 0.07991731318019128, 0.0800127530834043, 0.07975053243474736]","[0.9648, 0.9698, 0.9724, 0.9762000000000001, 0.9768000000000001, 0.9782000000000001, 0.9782000000000001, 0.9788, 0.9772000000000001, 0.978, 0.9816, 0.9820000000000001, 0.9828000000000001, 0.982, 0.9818000000000002, 0.982, 0.9820000000000001, 0.9826, 0.9822000000000001, 0.9822000000000001, 0.9822000000000001, 0.9824, 0.9826, 0.9828, 0.9828, 0.9828, 0.9828, 0.9826000000000001, 0.9824, 0.9826]",0.9812000000000001,0.9799200000000002
1,CrossEntropy_ReLU,2,"512,128",997.4672889709473,"[0.12912000013678124, 0.0933785301472066, 0.07292836424446068, 0.07318658385004591, 0.08424843776148548, 0.09044753362183443, 0.08700355146536659, 0.10389589887061067, 0.07668295720985094, 0.07381354988210688, 0.10341867384391946, 0.09969343795593832, 0.08335996955531223, 0.09368841411194245, 0.07695520170157881, 0.08576097989764489, 0.07651462308567492, 0.07312626180254415, 0.07163970304999319, 0.0717342923923053, 0.07175967123719389, 0.07171396269809487, 0.07158396785684669, 0.07140601680268926, 0.07116573876344465, 0.0709732135143626, 0.07069423853605525, 0.07044290893887598, 0.07017445728674448, 0.06990309241513304]","[0.9622, 0.9746000000000001, 0.9798000000000001, 0.9812000000000001, 0.9783999999999999, 0.9788000000000001, 0.9806, 0.977, 0.98, 0.9852000000000001, 0.9794, 0.981, 0.9858000000000001, 0.9838000000000002, 0.9852000000000001, 0.9852000000000001, 0.9876, 0.9882000000000001, 0.989, 0.989, 0.9888000000000001, 0.9888000000000001, 0.989, 0.989, 0.9892000000000001, 0.989, 0.989, 0.989, 0.989, 0.989]",0.9851,0.9840600000000002
2,CrossEntropy_ReLU,2,"256,64",552.6407146453857,"[0.11464353592138307, 0.10536404232660178, 0.09880403309026187, 0.09018221649358069, 0.08468901061562943, 0.08310734108935987, 0.09594217380143893, 0.07935884795171232, 0.10864247505390512, 0.10254761021071775, 0.10850813842708056, 0.12401466820944877, 0.11282837193264106, 0.10089478653871349, 0.11544449741379609, 0.09238786484416016, 0.09833294222042317, 0.10614703964253464, 0.10981798524185889, 0.09519877868591643, 0.10043175329013036, 0.10441397208346814, 0.0974267217909966, 0.11936110788792473, 0.11406808638942648, 0.12000249656487572, 0.11640898052923103, 0.09730360058661773, 0.10369033686469149, 0.09952385297041466]","[0.9658000000000001, 0.9696, 0.9732000000000001, 0.9764, 0.977, 0.9798000000000001, 0.9776000000000001, 0.981, 0.9788, 0.98, 0.9794, 0.9742000000000001, 0.9774, 0.9806000000000001, 0.9794, 0.9848000000000001, 0.9832000000000001, 0.9825999999999999, 0.9842000000000001, 0.9842000000000001, 0.9844, 0.985, 0.9846, 0.9798000000000001, 0.9812000000000001, 0.9814, 0.9834, 0.987, 0.983, 0.9846]",0.9831000000000001,0.98012
3,CrossEntropy_ReLU,2,"300,100",640.2503204345703,"[0.12991354889819282, 0.11655435531559252, 0.08638767759134502, 0.09321180692594416, 0.10237126457982575, 0.10126778837112016, 0.07797399335038635, 0.08617947704625478, 0.08888246501673344, 0.1054772838319482, 0.10765187735398181, 0.08873535667416138, 0.10907134160771988, 0.1183176000112045, 0.10291760869037855, 0.08326336534003434, 0.10004651096727243, 0.08932170068920843, 0.08946932676176099, 0.10194217783478998, 0.08522633583426949, 0.0844541430284431, 0.08441214888137621, 0.08463887315576381, 0.08445720718058547, 0.0841395057579606, 0.08375519494429659, 0.08326288430586727, 0.08273365500447133, 0.08220078479576665]","[0.9624000000000001, 0.9662000000000001, 0.9746000000000001, 0.9758, 0.973, 0.977, 0.9834, 0.981, 0.9804, 0.9784, 0.9794, 0.9834, 0.9808, 0.9776, 0.9812000000000001, 0.9854, 0.9824, 0.984, 0.9832000000000001, 0.983, 0.9856000000000001, 0.9876, 0.9876000000000001, 0.9876, 0.9876, 0.9878000000000001, 0.9878000000000001, 0.9878000000000001, 0.9878000000000001, 0.9884000000000001]",0.9829000000000001,0.9816066666666666
4,CrossEntropy_ReLU,3,"512,256,128",1326.5374503135681,"[0.12174358682718904, 0.1039556752277265, 0.08764130773131915, 0.08710981622625008, 0.092218643725709, 0.08579653097755974, 0.09112255784393435, 0.10029480072471426, 0.13671772992158995, 0.11045114648033909, 0.0922956978680735, 0.09883407031825528, 0.0947837269760677, 0.1059064045771405, 0.09885417622941911, 0.10411611429477562, 0.10383098218247445, 0.09694791932230398, 0.10760189848355924, 0.09627310470435796, 0.09827266415869351, 0.09513883804676096, 0.08845724656211204, 0.08791237034497677, 0.08215495681257859, 0.08391514614187069, 0.08555300827987473, 0.08596456749501644, 0.07528702663701539, 0.08537540572712086]","[0.9642000000000001, 0.968, 0.9746000000000001, 0.9754, 0.9766000000000001, 0.9792000000000001, 0.9778000000000001, 0.9744, 0.9710000000000001, 0.9808000000000001, 0.9824, 0.9816000000000001, 0.9812000000000001, 0.9784, 0.9826000000000001, 0.9804, 0.9804, 0.9824, 0.9790000000000001, 0.9832000000000001, 0.9832000000000001, 0.9848, 0.9838000000000002, 0.9842000000000001, 0.9862, 0.9844, 0.986, 0.9862000000000001, 0.9862000000000001, 0.9836000000000001]",0.9818,0.9800733333333335
5,CrossEntropy_ReLU,3,"512,256,128,64",1421.5840220451355,"[0.13370209883361367, 0.11821900451174011, 0.09425570085757533, 0.08465779060974427, 0.09578328795717175, 0.10193348427348434, 0.11005976818901346, 0.09487118222958742, 0.09988956497607177, 0.11841243480047997, 0.08362869938622658, 0.09201912236746605, 0.08971782179536691, 0.08016395816166891, 0.08980383176638637, 0.08753116900606034, 0.11877607506450474, 0.12947896855980262, 0.10849507801682029, 0.08491548827777723, 0.10582368849679935, 0.10619489706450783, 0.08723512129458039, 0.08173845358272587, 0.08625148741197781, 0.08601842908084503, 0.08947863446609636, 0.08436196003324405, 0.0868406053664923, 0.08757049446334585]","[0.9606000000000001, 0.9688000000000002, 0.9744, 0.9793999999999999, 0.977, 0.9744, 0.9758, 0.9752000000000001, 0.9804, 0.977, 0.982, 0.981, 0.982, 0.9846, 0.9828, 0.9850000000000001, 0.9768000000000001, 0.975, 0.9814, 0.985, 0.981, 0.9826000000000001, 0.9852000000000001, 0.9854, 0.9844, 0.9852000000000001, 0.9856, 0.9872000000000001, 0.9844, 0.9860000000000001]",0.9833000000000001,0.9801866666666669
